service_id,date,exception_type
DEC24-D08CAR-1_Weekday-CLEVHS1,20250605,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250605,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250605,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250605,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250605,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250605,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250605,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250605,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250605,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250605,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250605,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250605,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250605,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250605,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250605,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250605,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250605,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250605,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250606,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250606,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250606,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250606,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250606,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250606,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250606,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250606,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250606,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250606,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250606,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250606,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250606,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250606,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250606,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250606,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250606,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250606,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250606,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250606,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250606,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250606,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250606,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250606,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250606,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250609,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250609,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250609,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250609,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250609,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250609,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250609,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250609,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250609,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250609,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250609,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250609,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250609,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250609,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250609,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250609,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250609,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250609,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250609,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250609,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250609,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250609,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250609,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250609,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250609,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250610,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250610,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250610,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250610,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250610,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250610,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250610,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250610,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250610,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250610,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250610,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250610,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250610,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250610,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250610,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250610,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250610,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250610,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250610,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250610,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250610,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250610,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250610,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250610,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250610,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250611,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250611,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250611,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250611,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250611,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250611,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250611,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250611,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250611,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250611,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250611,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250611,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250611,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250611,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250611,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250611,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250611,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250611,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250611,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250611,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250611,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250611,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250611,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250611,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250611,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250612,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250612,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250612,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250612,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250612,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250612,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250612,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250612,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250612,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250612,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250612,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250612,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250612,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250612,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250612,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250612,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250612,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250612,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250612,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250612,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250612,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250612,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250612,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250612,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250612,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250613,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250613,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250613,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250613,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250613,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250613,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250613,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250613,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250613,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250613,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250613,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250613,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250613,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250613,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250613,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250613,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250613,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250613,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250613,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250613,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250613,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250613,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250613,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250613,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250613,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250616,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250616,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250616,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250616,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250616,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250616,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250616,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250616,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250616,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250616,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250616,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250616,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250616,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250616,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250616,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250616,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250616,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250616,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250616,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250616,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250616,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250616,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250616,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250616,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250616,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250617,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250617,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250617,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250617,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250617,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250617,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250617,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250617,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250617,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250617,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250617,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250617,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250617,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250617,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250617,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250617,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250617,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250617,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250617,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250617,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250617,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250617,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250617,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250617,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250617,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250618,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250618,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250618,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250618,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250618,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250618,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250618,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250618,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250618,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250618,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250618,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250618,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250618,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250618,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250618,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250618,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250618,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250618,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250618,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250618,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250618,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250618,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250618,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250618,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250618,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250619,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250619,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250619,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250619,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250619,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250619,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250619,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250619,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250619,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250619,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250619,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250619,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250619,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250619,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250619,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250619,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250619,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250619,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250619,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250619,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250619,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250619,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250619,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250619,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250619,2
DEC24-D08CAR-1_Weekday-GRANHS1,20250620,2
DEC24-D08CAR-1_Weekday-TAFTHM1,20250620,2
DEC24-D08CAR-1_Weekday-WOHIAA0,20250620,2
DEC24-D08CAR-1_Weekday-POLYHD0,20250620,2
DEC24-D08CAR-1_Weekday-CHATHS1,20250620,2
DEC24-D08CAR-1_Weekday-BIRMHS1,20250620,2
DEC24-D08CAR-1_Weekday-CHATHB0,20250620,2
DEC24-D08CAR-1_Weekday-CLEVHS1,20250620,2
DEC24-D08CAR-1_Weekday-ELCRHS1,20250620,2
DEC24-D08CAR-1_Weekday-CLEVHB0-0100000,20250620,2
DEC24-D08CAR-1_Weekday-CLEVHC0,20250620,2
DEC24-D08CAR-1_Weekday-ELCRHA0,20250620,2
DEC24-D08CAR-1_Weekday-TAFTHS1,20250620,2
DEC24-D08CAR-1_Weekday-MULHMS1-0100000,20250620,2
DEC24-D08CAR-1_Weekday-MULHMS1-1011100,20250620,2
DEC24-D08CAR-1_Weekday-MULHOA0,20250620,2
DEC24-D08CAR-1_Weekday-TAFTHA0,20250620,2
DEC24-D08CAR-1_Weekday-POLYHS1,20250620,2
DEC24-D08CAR-1_Weekday-KENNHS1,20250620,2
DEC24-D08CAR-1_Weekday-TAFTHB0,20250620,2
DEC24-D08CAR-1_Weekday-POLYHT1,20250620,2
DEC24-D08CAR-1_Weekday-KENNHA0,20250620,2
DEC24-D08CAR-1_Weekday-KENNHB0,20250620,2
DEC24-D08CAR-1_Weekday-WOHIAC1-1011100,20250620,2
DEC24-D08CAR-1_Weekday-WOHIAC1-0100000,20250620,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250623,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250624,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250625,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250626,2
DEC24-D08CAR-1_Weekday-ELCRHS0,20250627,2
DEC24-D09CAR-3_Sunday,20241225,1
DEC24-D09CAR-3_Sunday,20250101,1
DEC24-D09CAR-3_Sunday,20250526,1
DEC24-D09CAR-1_Weekday,20241225,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241225,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241225,2
DEC24-D09CAR-1_Weekday,20250101,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250101,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250101,2
DEC24-D09CAR-1_Weekday,20250526,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250526,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250526,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241216,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241217,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241218,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241219,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241220,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241220,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241223,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241223,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241224,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241224,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241226,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241226,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241227,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241227,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241230,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241230,2
DEC24-D09CAR-1_Weekday-WARRHA0,20241231,2
DEC24-D09CAR-1_Weekday-WARRHS1,20241231,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250102,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250102,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250103,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250103,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250106,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250107,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250108,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250109,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250110,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250113,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250114,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250115,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250116,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250117,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250120,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250120,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250121,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250122,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250123,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250124,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250127,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250128,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250129,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250130,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250131,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250203,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250204,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250205,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250206,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250207,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250207,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250210,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250210,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250211,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250212,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250213,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250214,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250217,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250217,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250218,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250219,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250220,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250221,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250224,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250225,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250226,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250227,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250228,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250303,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250304,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250305,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250306,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250307,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250310,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250311,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250312,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250313,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250314,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250317,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250318,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250319,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250320,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250321,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250324,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250325,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250326,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250327,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250328,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250331,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250331,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250401,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250402,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250403,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250404,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250407,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250408,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250409,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250410,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250411,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250414,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250414,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250415,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250415,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250416,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250416,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250417,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250417,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250418,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250418,2
DEC24-D09CAR-1_Weekday-WARRHS1,20250421,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250421,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250422,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250423,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250424,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250425,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250428,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250429,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250430,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250501,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250502,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250505,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250506,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250507,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250508,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250509,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250512,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250513,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250514,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250515,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250516,2
DEC24-D09CAR-1_Weekday-WARRHA0,20250519,2
